date,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr),news
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,assembly elections 65000 paramilitary personnel to be deployed for polls
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,assembly polls uttarakhand congress first list on 18th all sitting mlas likely to get tickets
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,covid curbs may hurt realty sales marginally delay launches
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,retired sc judge led panel to probe alleged breach of pms security supreme court
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,life companies may see modest growth in q3 on rising awareness post covid
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,strong retail flow helps domestic mutual funds improve share in institutional aum
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,vodafone idea raises rs 5000 crore in short term borrowings for ncd payouts
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,nse to offer fo trades on midcap select index
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,drop in debit bounce rate hints at revival in incomes fewer defaults
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,creditaccess grameen sees near 20 jump in gross loans
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,countries like india need better vaccines with broader coverage says top cambridge scientist
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,infosys likely to pip tcs wipro in sequential profit growth in q3
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,nifty reclaims 18k on earnings expectations
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,third wave retailers hold only 15 days stock of tv washing machine apparel to cut impact
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,supreme court to hear plea on alleged hate speeches in haridwar and delhi
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,nagaland nagas participate in 70 km walkathon against afspa
2022-01-11,18130.7,18175.8,18060.15,18145.4,349924808.0,26796.59,sri lanka inaugurates india backed train service during chinas wang visit
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Gautam Adani is facing the biggest trial of his life
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,IPL 2025 to kick off in March
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,World War III has already begun
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,NTPC Green Energy IPO GMP Today
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Best aggressive hybrid mutual funds
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,UP Police Constable Result 2024 Sarkari Result
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Bank Holidays in Uttar Pradesh
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Bajaj Housing Finance Share Price
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Delhi CM Announcement Live Updates
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Namo Bharat Rapid Rail Launched
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Aditi Rao Hydari Wedding Pics
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Reliance Power share price
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Tata Technologies share price
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Adani Enterprises share price
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Bank of Baroda share price
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,IDFC First Bank share price
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Standard Deviation Calculator
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-02-11,18177.9,18178.75,18048.65,18082.85,270878019.0,20072.62,"At COP29, climate progress takes one step forward, two steps back"
